benchmark_id,model,task_id,agent_run_id,eval_answer,eval_score,label,output_explanation.text
assistantbench,claude-3-7-sonnet-20250219_high,9e31099fffa6a3891c94934fd4fc2f3f522d51c1904ff3561f3a10e4bf245821,dd5bbd05-5f13-49a0-a720-805b9376fcb6,1.0,0.5333333333333333,no match,"The agent successfully completed the run by issuing a final done action with a result, so it did not fail due to a crashing browser. Specifically, it returned action= T0B28. The run also did not hit the 20-step limit; it was at step 9/20 near the end T0B27. While it encountered an SEC rate-limit page, it continued and finished the task T0B27."
assistantbench,anthropic/claude-opus-4.1,8ad84bd6fe38481ba49e7ad1f6fbd43219a999074e5c6fc940003281f55ec65b,daf02c4d-3438-4cdf-9d4b-847335a18323,0.0,0.0,no match,"The run ended with a proper final action using the required done format, not a missing final answer. The last step includes action= T0B61, following the instruction to use only the done action in the final step T0B60. The agent also reached the max step count (20/20) T0B59. Errors encountered were interaction failures on a CAPTCHA (e.g., ""Action error 1/1: ...Failed to click element:"") rather than a browser crash T0B14. Therefore, this run did not fail due to a crashing browser."
assistantbench,anthropic/claude-opus-4.1,6e3be83d1949fa52cba03fb1ce4b5b3bf7e37a83fd7d67694b10b2e439d90cf8,6b34cb3e-cecd-4568-ab24-7fe37a01ac4c,0.0,0.0,no match,"The run ended with a proper final action using the required done action, including the success flag, so it did not fail due to a crashing browser. The final tool call shows action= T0B61, in response to the instruction to use only the done action in the last step T0B60. Although the agent reached the maximum step count (20/20) T0B59, it still returned the done action as required, so there is no indication of a browser crash."
assistantbench,claude-3-7-sonnet-20250219_high,57d9dc6935e8a40b02e7f8ec81768fe70e68a0c05f6866927c9fda38db38a486,1c842119-e474-4966-b92c-a195ce473add,1.0,0.0,no match,"The run returned a final answer using a done action, indicating successful completion rather than a browser crash T0B14. It also finished well before the 20-step limit T0B13."
assistantbench,claude-3-7-sonnet-20250219,6f224e7730ed027cbac73aebb1aea7f954053082041b02b19f4ff126a0a8a208,938825f5-a8a2-45eb-afef-7a6f1e4d2779,1.0,0.5714285714285715,no match,"The run ended with a proper final done action returning the answer, so the agent did produce a final result T0B20. It also finished at step 7/20, so it did not hit the 20-step limit T0B19. The agent successfully navigated (e.g., clicking Governance) with no indication of repeated failed actions T0B12. Therefore, this run does not meet the failure conditions and shows no sign of a crashing browser."
assistantbench,claude-3-7-sonnet-20250219,6e3be83d1949fa52cba03fb1ce4b5b3bf7e37a83fd7d67694b10b2e439d90cf8,26060a41-3230-4448-b9eb-80c0d0937828,1.0,0.21428571428571425,no match,"The run ended with a proper final answer using the required done action, including success and final text, so it did not fail due to a crashing browser T0B30. The session also did not hit the 20-step limit before finishing T0B29."
assistantbench,claude-3-7-sonnet-20250219,e6bc98089608217e45b6956a46518fe3cce64a799b3ac43c6974c449ae14c408,6f63df63-dcc5-4075-a9a9-2483fa8b8aa0,0.0,0.0,match,"The run ends without a final done action; the last recorded action is a click command rather than a final answer T0B21. The agent had not reached the step limit (it was at 7/20) T0B20. The agent also did not repeat the same navigation action twice and fail; it clicked a Zillow result once T0B9, then went back T0B12, and later clicked a Business Journals result once T0B18. Since there is no final done output and neither exception applies, this run matches the criterion for a likely browser-related failure."
assistantbench,claude-3-7-sonnet-20250219_high,6f224e7730ed027cbac73aebb1aea7f954053082041b02b19f4ff126a0a8a208,864d63d8-02e9-4848-9984-450e81a33621,1.0,0.0625,no match,"The run ended with a final answer using the required done action, as shown by the presence of action= in the final cell T0B57. It also did not reach the maximum number of steps before producing the answer (the interface showed step 19/20 just prior to completion) T0B56. Therefore, the failure modes specified in the rubric do not apply, and there is no indication of a crashing browser."
assistantbench,claude-3-7-sonnet-20250219,9bdca8677af1e25cb7b0c7992dc62670c3e58e4afcd5ae60bcaa2483556bba00,eb57bf33-aa33-43bb-a867-1cedb8ae9961,0.0,0.0,no match,"The run includes a final done action returning an answer, so it does not meet the condition of having no done action. Specifically, the final tool call contains action= T0B54. Although the agent encountered a browser error page earlier (chrome-error://chromewebdata/) T0B47 and a click failed due to execution context destruction T0B53, it still returned a final answer via the required done action. Therefore, this run should not be flagged as a browser crash case under the rubric."
assistantbench,anthropic/claude-opus-4.1,57d9dc6935e8a40b02e7f8ec81768fe70e68a0c05f6866927c9fda38db38a486,321af7bb-1090-4a3b-8c2a-2c8f6c10b0c6,1.0,0.0,no match,"The run did not fail; it concluded with a final answer using the required done action in the final cell T0B54. Although there was a browser error page earlier, the agent recovered and continued (it briefly navigated to a chrome error URL) T0B35, so the agent did not fail due to a crashing browser."
assistantbench,claude-3-7-sonnet-20250219_high,8fa42360185068216f2919935148d4e1ad28ddc18da0abd0f4bb0b6b6f84b127,3c25a20e-7097-454d-9beb-cc8f68105649,0.0,0.0,match,"The run does not include a final done action; the last recorded action is a click, not a done action T0B8. It also did not reach the maximum 20 steps (the state shows only step 3/20) T0B7. Additionally, the agent did not repeat the same navigation action twice; it clicked different elements (first index 21, then index 25) T0B7 T0B8. Per the rubric, since there is no final done action and neither exception condition applies, this run should be listed as a match (likely failed due to a browser crash)."
assistantbench,claude-3-7-sonnet-20250219_high,99da66d8af02491f98b98c56b26c709e773b5a2ad945fb280375951ba600de09,bd28b044-82ed-4bd0-a10c-5a87cea41bf8,1.0,1.0,no match,"The agent returned a final answer using a done action, which indicates successful completion rather than a browser crash: action= T0B41. It also stopped well before the maximum step limit (20), as shown by the state indicating Current step: 16/20 T0B40. Therefore, this run does not meet the criteria for a browser crash-related failure."
assistantbench,claude-3-7-sonnet-20250219_high,e6bc98089608217e45b6956a46518fe3cce64a799b3ac43c6974c449ae14c408,9d353ec3-09d3-4cb0-90db-7fbd3a0edbf8,0.0,0.0,match,"There is no final action returning a done object; the last recorded action is an attempted click, not a done output T0B45. The run did not hit the 20-step limit; it ended while still at step 16/20 T0B44. The agent also did not repeat the same navigation action twice with the same failure; for example, one failure was an invalid index click T0B38 and subsequently the agent proceeded with different actions, including a successful click on a different result T0B44. Since there is no done output and neither exception applies, this run meets the rubric’s condition to be listed as a match. Note: one blockage encountered was a human-verification wall rather than a browser crash T0B34 T0B34."
assistantbench,anthropic/claude-opus-4.1,4e615af6f0348597b4133cc1ec5418bb3f35328e3d95e23a275027cee97b5e09,6235ddfc-3a1e-4ebe-a4c6-296ed2f6dda4,0.0,0.0,no match,"The run ended with a proper final done action, not an unexpected termination. The final cell contains a done action with success set to false and an empty text output T0B61. The agent also had not reached the maximum step limit at that point, as it noted being at step 19/20 T0B61. Therefore, this does not indicate a failure due to a crashing web browser under the rubric."
assistantbench,claude-3-7-sonnet-20250219_high,0ec4371851b96837b0a81b3dd3df401415061bb532fbafeb4609f3337c358508,62042fb8-be63-410c-817c-9c1963fac097,1.0,0.1875,no match,"The run ends with a final done action, indicating the agent returned a final answer in the last cell T0B23. It also did not hit the 20-step limit (the session shows 8/20) T0B22, and the browser continued to function normally with successful interactions such as clicking a result and extracting page content T0B10 T0B21. Therefore, this run does not indicate a failure due to a crashing web browser."
assistantbench,claude-3-7-sonnet-20250219,929b45f34805280d77c61d1e093e3d4e551d77ddb6ecd73552b12b1af286388d,6347f063-ffda-4e50-9811-4408233ac9b6,1.0,0.0,no match,"The run returned a final answer via an explicit done action containing the answer URL, so it did not fail due to a crashing browser T0B33. It also ended well before the 20-step limit T0B32."
assistantbench,anthropic/claude-opus-4.1,9e31099fffa6a3891c94934fd4fc2f3f522d51c1904ff3561f3a10e4bf245821,18031d97-a151-41fc-b090-a3d09a6a2aae,0.0,0.0,no match,"The run ended with a proper done action in the final cell, indicating the agent completed with a result, not due to a browser crash T0B63. The agent had also reached the maximum step count of 20/20 by the end T0B61, and explicitly noted it was the last step (20/20) T0B63. Since a done action is present, this run does not meet the criterion of missing a final answer due to a crashing browser."
assistantbench,anthropic/claude-opus-4.1_high,3af8028c2a59e28ca88baff0e6d91f2a9f170c5ef91003f1c8406755a2760ad4,97ad7ca3-c069-40a7-b6d3-6f44ac58e359,1.0,0.0,no match,"The run produced a final answer using the required done action, so it did not fail due to a crashing browser. The final cell contains the done action with a text answer and success flag T0B53. It also finished before reaching the maximum number of steps, as shown by the step counter prior to completion T0B52. Therefore, this run should not be labeled as a browser crash case."
assistantbench,claude-3-7-sonnet-20250219_high,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,4360ec57-c469-4c48-a3af-74a8e25ee5a4,0.0,0.0,match,"The run ended without a final done action. The last step is a tool call, not an action= completion T0B8. It did not reach the max steps; the state shows it ended at step 3/20 T0B7. It also did not repeat the same navigation action twice and fail it again: it first attempted a click on index 21 T0B5 which produced a browser/context error T0B7, then tried a different click (index 24) T0B8. Since there is no final done output and neither of the two allowed non-done conditions apply, this fits the rubric for a likely browser/environmental failure."
assistantbench,claude-3-7-sonnet-20250219_high,557e78eceec08ca8b0da5f9fdaca6e1c7ec6140a8ce600983ee716327dab005e,b0cef4d6-f056-4854-8305-2abae938faed,1.0,0.0,no match,"The run concludes with a proper final done action that includes a final answer and success=true, so it did not fail due to a crashing browser T0B55. The final cell contains the answer text as well T0B55. The agent was at step 20/20 with explicit instruction to use only the done action and then complied, so it did not reach max steps without an answer T0B54 T0B54. Therefore this run should not be labeled as a browser crash-related failure."
assistantbench,anthropic/claude-opus-4.1,9bdca8677af1e25cb7b0c7992dc62670c3e58e4afcd5ae60bcaa2483556bba00,27ee6bb7-2b3f-4304-aea4-57a59d66402d,1.0,0.5,no match,"Not a match. The run ended with a proper final done action, including the required text and success flag in the last step, so it did not fail to return a final answer T0B65. While there was a navigation error opening the DHL site and a chrome error page was shown T0B23 T0B24, the browser did not crash entirely, as the agent continued to navigate successfully to USPS and proceed with the task T0B26. Therefore, this run should not be classified as a failure due to a crashing browser."
assistantbench,anthropic/claude-opus-4.1,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,214817f0-ba0a-45d3-b962-dd635225b209,1.0,1.0,no match,"This run ended with a proper done action in the final cell, indicating a final answer was returned T0B56. The agent was on step 19/20, not at the maximum step limit T0B56. There is no indication of a crashing browser; the agent continued to navigate successfully late in the run, including loading Rotten Tomatoes T0B52 and opening Wikipedia earlier T0B35. Therefore, it does not match the criteria for a browser crash-related failure."
assistantbench,claude-3-7-sonnet-20250219,748899d9d70c09beb3bd48ac8a3658bdcfd2f9114fe6dc4c4b8d2f9541ef4607,8fe644fe-d81a-4f35-a465-f6748b32cdfc,1.0,0.5,no match,"This run ended with a final done action in the last cell, so it does not meet the condition of having no done action. The final cell contains a done action with success set to false T0B59. Although there was a browser error earlier when a DHL link led to a chrome-error page T0B7, the agent recovered and continued browsing to complete the run. Additionally, at the final step the system instructed the agent to use only the done action, which the agent followed T0B58. Therefore, this run should not be attributed to a crashing browser under the rubric."
assistantbench,claude-3-7-sonnet-20250219_high,6b06d186921b8b390c65aebd0d16f09f60a47d2f1288ebe36953f734e84c0a3c,29e074ec-a718-4c36-94d2-5f99d82984ed,1.0,0.0,no match,"Not a match. The agent terminated the run with a proper final done action, including a success flag and text, indicating the browser did not crash. Specifically, the final step shows action= T0B57. The final instruction explicitly required using the done action at step 20/20, which the agent followed T0B56 T0B56. Therefore, this run does not indicate a failure due to a crashing web browser."
assistantbench,claude-3-7-sonnet-20250219,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,cc60f6ca-3c3f-4853-8740-e9b374209bb9,0.0,0.0,match,"The run ends without a final done action; the last entry is another attempted click rather than action= T0B8. It did not reach the 20-step limit (it was at step 3/20) T0B7. It also did not repeat the same navigation action twice: first it tried clicking index 21 T0B5, then attempted a different click (index 20) T0B8. The only explicit failure shown is a browser interaction error indicating the execution context was destroyed during navigation T0B7. Given there is no final done output and neither exception condition applies, this fits the rubric for a likely browser-related failure."
assistantbench,claude-3-7-sonnet-20250219,52f7224e9c79431e7926afe317782711a0028750693e7456cde22ef6f4bd8bd5,4ac557a4-3c8c-4829-af52-5cb949d16ad3,0.0,0.0,match,"The run does not include a final done action; the last assistant action is a click, not an action= string T0B8. It also did not reach the 20-step limit; the state shows step 3/20 T0B7. The exception about repeating the same navigation action twice previously is not met: there is one prior click on the same element (index 21) T0B5 with a corresponding result T0B7, followed by a second attempt T0B8, which is not ""twice previously."" Therefore, since there is no done action and neither exception applies, this run fits the rubric condition that it may have failed due to a crashing browser."
assistantbench,claude-3-7-sonnet-20250219,0ec4371851b96837b0a81b3dd3df401415061bb532fbafeb4609f3337c358508,e6fa8143-bc92-4d1a-a8fa-394101e74816,0.0,0.0,match,"The run ends without a final done action; the last assistant step issues a click action, not a done payload T0B28. It also did not hit the 20-step limit; the final recorded step shows 11/20 T0B27. There is no evidence the agent repeated the same navigation action and failed it multiple times; only a single isolated click error appears earlier T0B10, after which interactions continue normally (e.g., scrolling succeeds) T0B12. Since there is no done action and neither allowed exception applies, this run should be marked as a potential browser crash."
assistantbench,claude-3-7-sonnet-20250219_high,3af8028c2a59e28ca88baff0e6d91f2a9f170c5ef91003f1c8406755a2760ad4,2bc0f562-c466-46da-b1a9-49a5159a9695,0.0,0.0,match,"The run ends without a final action of the form action=; instead, the last step is another click attempt, not a done action T0B14. It also did not reach the maximum number of steps, as the most recent state shows Current step: 5/20 T0B13. The agent did retry the same navigation once (clicked index 23, then tried clicking index 23 again), but not “twice previously”; first click attempt: T0B11 with result still on the same search page T0B13, followed by another identical click attempt T0B14. Since there is no final done action and neither allowed exception (max steps or repeating the same action twice previously and failing again) applies, this run fits the category of a likely browser/environmental failure per the rubric."
assistantbench,anthropic/claude-opus-4.1,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,7a961558-274a-49ac-bf41-6a25271f32d9,0.0,0.0,no match,"The run ended with a proper final answer using the required done action, so it did not fail due to a crashing browser T0B63. Although there was a temporary Chrome error page during navigation T0B38, the agent recovered and continued browsing successfully to Google Maps T0B40. Therefore, this run should not be flagged as a browser crash case."
assistantbench,claude-3-7-sonnet-20250219_high,2ddae3b7a208e3c25f14d82d7a1faaaa1832fbf950b4dac345e755c4c361f294,13467a14-fede-4462-becd-b6bd2ac8d7d6,0.0,0.0,match,"The run ends without a final done action; the last recorded action is another click, not a done action T0B8. It did not hit the 20-step limit (the last shown step is 3/20) T0B7. It also does not meet the repeated-failure exception: the agent attempted the same click twice (once earlier and again at the end) T0B5 T0B8, and the prior attempt even reported clicking successfully T0B7. Since none of the allowed reasons apply and no final answer was returned, this run likely failed due to an environmental/browser issue."
assistantbench,anthropic/claude-opus-4.1,efc0f3a47e9ed2ecdbcc037c2093865fe6e39f4d413a5d1ccdc7357160a4606b,357bda3a-3b04-49b7-95f7-d11242f25e00,0.0,0.0,no match,"Not a match under the rubric. The agent DID return a final action with done in the final cell T0B58, explicitly noting it was the last step T0B58. While the run encountered multiple Chrome error pages (e.g., current url shown as chrome-error://chromewebdata/) T0B9 T0B45 T0B51 T0B54, the rubric says to list as a match only when there is no done action in the final cell and the run meets none of the two exceptions. Here, a done action is present, so it is not a match."
assistantbench,anthropic/claude-opus-4.1_high,6e3be83d1949fa52cba03fb1ce4b5b3bf7e37a83fd7d67694b10b2e439d90cf8,3ac4db5d-c764-4f9b-8df0-59ce69e294f4,0.0,0.0,no match,"The run returned a final answer using the required done action with success=true, indicating completion rather than failure due to a crashing browser T0B59."
assistantbench,anthropic/claude-opus-4.1,c7afe00869f98cf363fd83677ac41757ed5e57f03eacc3d1304feb0a92084bd1,d3c52844-5953-4e7d-bde3-e49a7c5d9578,0.0,0.0,match,"No final done action was returned; the last step shows only click_element_by_index actions and no done payload T0B20. The run did not hit the 20-step limit (it was at step 6/20) T0B19. It also did not repeat the same navigation action twice; there was only one go_to_url attempt T0B17. Per the rubric, since neither exception applies and no done action was provided, this run should be listed as a match."
assistantbench,claude-3-7-sonnet-20250219,4dbedc5e1a0205e14b7ff3ba89bce3060dab15d0ada3b7e1351a6f2aa8287aec,5068ed80-a520-4ec9-b0c4-67b4a1b23e89,0.0,0.0,match,"The run never produced the required final done action; it ends with a click attempt rather than a final answer T0B14. It also did not hit the 20-step limit T0B13 and did not repeat the exact same navigation action twice (the failed clicks targeted different element indices) T0B10 T0B13. The page repeatedly showed no interactable elements in the viewport T0B7, alongside repeated element-not-found errors, suggesting a possible browser/page rendering issue rather than normal termination."
assistantbench,claude-3-7-sonnet-20250219,2aa5dd83fbcd0dce9a3dd4592106e5b5edf738008d932e357d477bba80e59ccf,152977c2-c13d-4445-bd80-bcea5ededa7d,0.0,0.0,match,"The run ended without a final done action; the last recorded agent action was a click rather than action= T0B14. It did not reach the max step limit (shown as 5/20) T0B13. While the agent attempted the same navigation twice (clicking the Weather Underground result at index 36) T0B9 T0B12, it did not then fail the same action again; instead it switched to a different link, and the run still lacked a final done action T0B13 T0B14. Per the rubric, absence of a final done action without hitting max steps or the specified repeated-failure pattern should be listed as a match (possible browser crash)."
